Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year,Month,Day
25450,3309,0,532,322,0.0,1209,687,51,365,0,4,1662,1,7,43,4.637056374850413,2.449489742783178,0.0,43.92,3.7607348912143643,0,2012.0,6.0,8.0
9657,5662,3,84,37,0.0,856,588,16,365,5,10,1942,1,14,1546,6.065179584930263,2.23606797749979,0.0,163.2,3.7605021977869035,3,2014.0,12.0,29.0
24386,3846,3,157,97,1.0,1896,670,23,365,0,8,531,0,5,756,6.593701852308085,2.0,0.0,247.92,3.7600366484302645,3,2013.0,9.0,14.0
36873,655,3,1064,655,0.0,1438,117,122,303,6,12,863,0,9,891,5.952307831906788,2.449489742783178,0.0,122.7648,3.7600366484302645,1,2013.0,12.0,13.0
5283,5877,3,117,108,0.0,800,279,27,365,5,2,705,0,5,1195,6.308462673893816,2.23606797749979,0.0,197.3,3.7598037924506347,3,2014.0,7.0,21.0
24492,4270,3,913,491,1.0,1458,721,5,365,0,9,2649,2,6,316,6.352807080881162,1.4142135623730951,0.31622776601683794,222.822,3.7595708822364693,2,2014.0,6.0,3.0
38550,719,3,452,275,1.4142135623730951,1824,725,122,158,6,3,1377,1,1,14,5.901922698446487,1.7320508075688772,0.0,109.422,3.7595708822364693,3,2013.0,5.0,31.0
47568,4885,0,513,315,1.0,338,239,76,365,1,0,986,0,4,1497,5.016087072774501,1.0,0.0,44.94,3.7595708822364693,0,2013.0,2.0,8.0
22752,3125,3,1079,649,0.0,378,615,23,365,0,8,3094,2,13,1417,5.820794843054475,1.4142135623730951,0.0,127.74,3.759337917762498,2,2011.0,3.0,31.0
24920,4236,3,708,418,1.4142135623730951,1832,465,5,365,0,9,690,0,5,1219,5.748825946190724,2.449489742783178,0.31622776601683794,72.882,3.759337917762498,1,2014.0,4.0,21.0
280,5146,1,254,125,0.0,1451,411,16,365,5,10,3367,2,13,1439,8.134174272137903,2.8284271247461903,0.0,238.56,3.758638698528789,3,2012.0,7.0,4.0
31617,271,3,950,562,1.4142135623730951,1336,466,122,2,6,6,2121,2,0,1142,5.8888779583328805,2.0,0.0,129.6,3.758638698528789,1,2011.0,11.0,4.0
48718,5985,3,481,285,1.4142135623730951,657,533,92,365,3,5,1807,1,14,1544,6.236134728966472,2.0,0.0,5.04,3.758638698528789,3,2012.0,2.0,28.0
16157,1524,0,1148,708,1.0,776,59,41,365,4,3,3274,2,13,1445,6.761931500748353,2.6457513110645907,0.0,241.71,3.7581722806098856,1,2012.0,10.0,11.0
1605,6501,2,352,192,0.0,1693,173,48,365,5,3,331,0,4,1487,5.604772124323102,2.0,0.6324555320336759,-94.8,3.7581722806098856,1,2013.0,12.0,27.0
22960,2856,3,783,468,1.0,1458,721,5,365,0,9,1903,1,14,1630,5.683225963260801,2.449489742783178,0.31622776601683794,104.076,3.7579389900454307,2,2014.0,11.0,7.0
43711,1117,0,581,392,1.0,959,353,29,365,1,0,1695,1,12,677,4.664004971708984,1.4142135623730951,0.0,18.9,3.7579389900454307,0,2011.0,8.0,12.0
31502,825,3,762,453,0.0,2056,117,122,299,6,12,3178,2,13,1169,6.099798637307641,2.0,0.4472135954999579,44.4768,3.7577056450437887,3,2014.0,12.0,10.0
45974,4827,1,465,267,0.0,963,490,61,365,1,0,911,0,4,918,5.5300638066695145,1.4142135623730951,0.0,32.64,3.7577056450437887,0,2014.0,12.0,3.0
50675,19,2,286,187,1.4142135623730951,448,168,2,365,1,0,2371,2,13,399,5.029326192539745,1.0,0.0,37.95,3.7577056450437887,0,2014.0,5.0,27.0
41130,931,3,311,182,1.0,1799,495,122,126,6,6,2173,2,0,1074,6.798993429786642,2.6457513110645907,0.4472135954999579,190.3881,3.757472245579548,3,2014.0,9.0,15.0
14029,4489,0,475,290,1.0,543,113,85,365,4,7,1912,1,14,1345,5.497168225293202,2.0,0.0,119.04,3.7572387916272794,0,2011.0,9.0,1.0
37130,676,3,171,85,0.0,443,476,122,51,6,10,582,0,5,1015,5.899678151477274,2.23606797749979,0.4472135954999579,0.0,3.7572387916272794,1,2013.0,7.0,22.0
5889,5022,3,1001,584,1.4142135623730951,1066,245,72,365,5,7,2406,2,6,258,5.250491317470253,1.4142135623730951,0.044721359549995794,83.21992,3.7567717201568547,1,2011.0,8.0,24.0
26243,4303,3,185,98,1.4142135623730951,267,547,5,365,0,9,1987,1,14,1545,5.851282516508119,1.7320508075688772,0.31622776601683794,69.3,3.7567717201568547,2,2014.0,3.0,20.0
27023,2676,2,12,10,0.0,317,54,5,365,0,9,3204,2,13,379,5.810709762285559,1.7320508075688772,0.6324555320336759,-221.904,3.7567717201568547,0,2013.0,10.0,23.0
21515,2703,3,1147,692,0.0,814,26,23,365,0,8,2301,2,0,1454,6.194160463153087,2.449489742783178,0.0,117.18,3.756538102587751,3,2013.0,2.0,7.0
33280,270,2,797,454,1.0,260,117,122,335,6,12,1238,1,1,135,5.774178805277932,2.449489742783178,0.0,93.0552,3.756538102587751,1,2011.0,11.0,25.0
14963,1682,2,241,167,0.0,1343,538,38,365,4,3,1652,1,7,672,4.624482497020464,2.23606797749979,0.0,48.45,3.7563044304287256,0,2012.0,12.0,27.0
33512,928,0,961,566,0.0,1682,117,122,342,6,12,1256,1,1,131,5.492896820737493,1.4142135623730951,0.0,60.49,3.7563044304287256,1,2014.0,10.0,2.0
42623,1127,2,87,37,0.0,956,405,29,365,1,0,953,0,4,1402,5.990263826531463,1.4142135623730951,0.0,47.82,3.7560707036542595,3,2013.0,5.0,17.0
45892,1208,3,345,244,1.4142135623730951,491,6,34,365,1,0,930,0,5,1187,6.283611636518922,2.0,0.0,58.8,3.7560707036542595,3,2014.0,9.0,3.0
11779,1725,2,202,150,0.0,329,715,121,365,4,7,2870,2,11,1298,6.184313825788591,2.0,0.0,212.88,3.7558369222388173,3,2013.0,5.0,27.0
18873,4527,3,849,507,1.0,211,480,41,365,4,3,1956,1,14,1613,5.494287029451539,1.4142135623730951,0.31622776601683794,99.558,3.7558369222388173,1,2012.0,7.0,30.0
30648,3890,3,35,25,0.0,2069,465,5,365,0,9,3173,2,13,1443,6.225271046590445,2.0,0.0,201.72,3.7556030861568446,1,2013.0,11.0,26.0
47860,1186,0,227,164,0.0,1241,11,34,365,1,0,3028,2,11,1254,5.743804149005687,1.0,0.0,40.44,3.7556030861568446,3,2012.0,11.0,28.0
19473,1246,3,152,109,1.0,546,134,38,365,4,3,277,0,4,265,6.244531882593417,2.0,0.31622776601683794,108.468,3.7549012496559335,3,2011.0,9.0,6.0
3215,5446,3,1267,746,1.0,1512,563,16,365,5,10,1081,0,16,178,6.71685624054615,1.7320508075688772,0.4472135954999579,-144.444,3.7549012496559335,3,2013.0,6.0,1.0
11009,2267,3,364,220,0.0,2000,126,6,365,4,3,1950,1,14,1545,5.956355369994414,1.7320508075688772,0.0,107.82,3.754433084853375,3,2014.0,11.0,12.0
26677,3373,3,403,238,1.0,922,687,51,365,0,4,2266,2,0,1460,5.421596382708208,1.4142135623730951,0.0,110.34,3.7537304264335525,1,2012.0,9.0,15.0
5874,5466,3,119,117,0.0,1696,585,35,365,5,3,481,0,5,745,6.180430646620605,2.23606797749979,0.0,135.0,3.7534960971999087,3,2013.0,6.0,27.0
31105,3888,3,198,79,0.0,1335,658,82,365,0,9,3415,2,13,55,6.105462651161393,2.449489742783178,0.0,174.42,3.753261713043204,3,2013.0,5.0,21.0
37021,81,3,1291,786,1.0,389,297,122,184,6,3,1929,1,14,1366,5.806748124911754,1.7320508075688772,0.4472135954999579,-82.884,3.753261713043204,1,2011.0,9.0,22.0
45141,4400,2,360,209,1.0,750,264,53,365,3,5,952,0,4,1412,5.010501951873243,1.0,0.0,17.85,3.753027273937688,0,2013.0,9.0,2.0
26340,3859,2,674,413,1.0,2069,465,5,365,0,9,1869,1,14,1334,4.904682010193449,2.23606797749979,0.31622776601683794,-6.03,3.752792779857589,0,2013.0,2.0,5.0
43410,6257,3,399,230,0.0,382,140,120,365,3,5,2772,2,6,691,5.711684504552055,1.0,0.0,0.0,3.752792779857589,2,2013.0,7.0,29.0
33892,1018,3,152,109,1.0,438,299,122,134,6,3,1599,1,3,903,6.819983613046099,1.7320508075688772,0.0,411.7365,3.752558230777119,3,2014.0,5.0,14.0
47989,6196,3,655,349,0.0,286,556,109,365,1,0,3438,2,13,1437,6.3057642074640325,2.0,0.0,185.88,3.752558230777119,3,2014.0,1.0,2.0
13260,2062,2,292,149,1.0,248,296,38,365,4,3,3327,2,13,69,5.764264341185545,1.7320508075688772,0.3872983346207417,104.5845,3.752323626670471,1,2014.0,11.0,17.0
7836,5261,1,149,75,0.0,464,187,72,365,5,7,709,0,5,1384,5.597325061329732,1.7320508075688772,0.4472135954999579,-53.796,3.7520889675118205,1,2012.0,12.0,24.0
16368,2066,0,608,386,1.0,198,86,41,365,4,3,538,0,5,1193,5.591434641489757,1.4142135623730951,0.4472135954999579,-40.08,3.7520889675118205,0,2014.0,8.0,19.0
16876,1763,1,661,351,0.0,1363,204,121,365,4,7,640,0,5,1232,5.662265794453267,1.4142135623730951,0.0,103.2,3.7520889675118205,3,2013.0,11.0,26.0
38756,421,0,772,455,0.0,2043,706,122,39,6,10,118,0,4,1199,6.261987744468967,3.0,0.0,125.5824,3.7520889675118205,3,2012.0,4.0,16.0
9585,5389,3,1254,741,0.0,1066,245,72,365,5,7,2141,2,0,1069,6.2058498567482925,1.7320508075688772,0.0,197.82,3.7520889675118205,1,2013.0,9.0,6.0
18250,1645,3,832,510,1.0,1830,715,121,365,4,7,2016,1,14,578,6.023278087070297,1.7320508075688772,0.0,164.7,3.751854253275325,3,2012.0,9.0,18.0
26156,2585,3,1133,673,0.0,1775,621,102,365,0,11,2231,2,0,532,6.220629930740686,2.449489742783178,0.0,125.46,3.751854253275325,1,2012.0,2.0,17.0
32703,6297,0,1132,698,1.4142135623730951,1469,518,122,24,6,6,2296,2,0,938,4.7688524385631075,1.4142135623730951,0.4472135954999579,21.897,3.751854253275325,0,2011.0,4.0,6.0
34848,717,2,827,487,1.4142135623730951,389,297,122,184,6,3,583,0,5,658,6.739473896041906,2.449489742783178,0.5477225575051661,-36.1764,3.751619483935122,3,2013.0,3.0,30.0
38375,535,3,587,380,0.0,369,476,122,54,6,10,1230,1,1,136,5.738042184407843,3.0,0.4472135954999579,34.8138,3.751619483935122,1,2013.0,9.0,3.0
19196,1843,1,965,570,1.4142135623730951,1434,296,38,365,4,3,1656,1,7,1010,5.1994910122411415,2.449489742783178,0.0,88.2,3.7513846594653333,0,2013.0,12.0,2.0
25524,3838,2,832,510,1.0,364,319,23,365,0,8,2293,2,0,1061,5.336383567354493,1.4142135623730951,0.0,28.92,3.7513846594653333,1,2013.0,11.0,4.0
22761,4061,3,794,473,0.0,559,400,51,365,0,4,3306,2,13,1160,6.709962660103597,2.449489742783178,0.0,139.32,3.751149779840061,3,2014.0,5.0,2.0
3532,5667,3,594,352,0.0,1839,648,16,365,5,10,2580,2,6,1524,6.375918117482118,1.7320508075688772,0.044721359549995794,169.2246,3.750914845033389,3,2014.0,9.0,18.0
21018,3842,0,734,430,0.0,182,333,51,365,0,4,829,0,9,1608,5.531609248914061,2.23606797749979,0.0,98.1,3.750679855019383,1,2013.0,9.0,20.0
39205,706,3,1049,647,0.0,1277,117,122,341,6,12,1178,0,16,796,5.597325061329732,1.7320508075688772,0.4472135954999579,6.7176,3.750679855019383,1,2013.0,12.0,4.0
30034,3847,3,1143,697,0.0,978,553,51,365,0,4,1355,1,1,959,6.540957846514812,2.6457513110645907,0.0,297.36,3.750444809772091,3,2013.0,9.0,26.0
14828,1636,3,109,102,1.0,1993,703,6,365,4,3,1882,1,14,1612,5.999903835921826,1.7320508075688772,0.0,76.41,3.750209709265542,3,2012.0,6.0,11.0
44641,6250,1,381,228,0.0,382,140,120,365,3,5,2324,2,0,156,5.565477803279021,1.0,0.0,114.51,3.750209709265542,1,2013.0,8.0,2.0
24462,3776,3,1239,753,0.0,12,629,5,365,0,9,1584,1,3,340,5.389802056670215,2.8284271247461903,0.31622776601683794,72.72,3.749974553473747,1,2013.0,8.0,10.0
47969,508,2,1191,690,0.0,1974,104,20,365,2,1,894,0,5,820,6.132595117701513,1.0,0.0,124.08,3.749739342370699,3,2012.0,8.0,20.0
12077,2282,2,232,127,0.0,1413,559,38,365,4,3,1736,1,12,1677,5.785853892336075,2.6457513110645907,0.0,32.34,3.749033376933683,1,2014.0,12.0,29.0
22240,2837,3,182,86,1.4142135623730951,1158,454,91,365,0,11,390,0,5,1368,6.940948246337901,1.7320508075688772,0.5,-165.24,3.7487979443251795,3,2014.0,1.0,9.0
35166,402,2,595,356,0.0,1676,117,122,312,6,12,687,0,5,640,5.2625243720492225,2.6457513110645907,0.4472135954999579,16.7972,3.74856245627511,1,2012.0,10.0,23.0
40259,736,0,799,474,0.0,2015,706,122,43,6,10,856,0,9,4,5.616625632541578,1.4142135623730951,0.0,71.2296,3.74856245627511,1,2013.0,11.0,6.0
21426,4079,3,153,118,0.0,938,313,52,365,0,11,2985,2,11,1260,6.207302678705752,2.6457513110645907,0.41231056256176607,149.0706,3.7483269127573564,3,2014.0,10.0,3.0
44727,1166,3,856,507,1.0,650,471,19,365,1,0,1647,1,14,497,5.551951324860245,1.4142135623730951,0.0,110.34,3.7478556592142334,1,2014.0,4.0,30.0
9343,6465,1,1067,632,0.0,1011,363,32,365,5,2,1493,1,2,1482,4.9872711320579155,2.449489742783178,0.4472135954999579,-27.384,3.7476199491365363,0,2013.0,5.0,1.0
23542,3615,3,499,310,0.0,1842,653,114,365,0,8,2044,1,15,21,5.566051801190121,2.6457513110645907,0.0,31.08,3.7476199491365363,1,2013.0,9.0,12.0
5458,5212,3,104,36,1.0,129,187,72,365,5,7,2014,1,14,584,6.029867618390927,1.7320508075688772,0.0,199.02,3.747384183486499,1,2012.0,11.0,26.0
6635,5178,2,100,48,0.0,1709,704,27,365,5,2,62,0,4,918,6.039301876522142,2.23606797749979,0.0,179.9,3.747148362237912,3,2012.0,11.0,8.0
14317,1707,3,1034,637,0.0,75,29,12,365,4,3,337,0,4,296,6.423003427387493,2.23606797749979,0.0,153.6,3.747148362237912,3,2013.0,9.0,26.0
29159,3980,3,833,549,1.0,639,372,23,365,0,8,1957,1,14,1557,5.676959260612326,2.449489742783178,0.0,52.38,3.747148362237912,1,2014.0,6.0,4.0
38037,212,3,873,536,0.0,389,297,122,183,6,3,652,0,5,644,5.888246179855512,1.4142135623730951,0.5477225575051661,-5.1396,3.747148362237912,3,2011.0,5.0,26.0
49105,6248,3,1038,621,0.0,533,191,120,365,3,5,3024,2,13,1166,6.212125018128385,2.0,0.0,99.48,3.747148362237912,3,2013.0,4.0,14.0
18618,2163,3,909,547,0.0,767,204,121,365,4,7,2996,2,11,1249,6.557914074621969,2.0,0.0,56.28,3.746912485364546,1,2014.0,9.0,6.0
4809,5295,0,887,497,1.4142135623730951,1795,585,35,365,5,3,205,0,4,277,6.717030513923428,1.7320508075688772,0.0,33.0,3.746676552840153,3,2012.0,5.0,23.0
13990,1637,3,1205,716,1.0,18,538,38,365,4,3,554,0,5,751,5.86761187844067,2.0,0.31622776601683794,66.564,3.746676552840153,1,2012.0,7.0,6.0
21976,3266,3,416,273,0.0,512,732,52,365,0,11,2798,2,11,1282,6.252037592916129,1.4142135623730951,0.41231056256176607,180.9894,3.746676552840153,3,2012.0,5.0,7.0
49966,1111,2,1285,782,1.0,1104,468,95,365,1,0,1685,1,14,585,5.3414247475819705,1.0,0.0,91.41,3.746676552840153,1,2014.0,5.0,9.0
26240,3700,3,550,328,1.0,363,317,23,365,0,8,2719,2,6,780,5.947068464805155,1.0,0.0,183.18,3.7464405646384678,3,2013.0,3.0,1.0
12842,4644,3,451,272,1.0,553,602,121,365,4,7,2891,2,11,1268,6.186784589687593,2.0,0.0,29.04,3.7459684210980635,3,2014.0,3.0,17.0
36064,370,0,962,575,1.0,1672,666,122,242,6,3,3170,2,13,1285,5.888545493100141,1.7320508075688772,0.4472135954999579,22.4925,3.7459684210980635,0,2012.0,3.0,9.0
33893,1018,3,152,109,1.0,438,299,122,134,6,3,3212,2,13,1306,6.378375248568339,1.7320508075688772,0.0,158.7519,3.745732265706719,3,2014.0,5.0,14.0
12364,2090,3,220,169,0.0,48,523,38,365,4,3,1905,1,14,586,6.329492715496462,1.7320508075688772,0.31622776601683794,43.542,3.745496054532832,3,2014.0,5.0,3.0
6691,6385,3,275,138,1.0,1426,512,87,365,5,3,157,0,4,1488,6.289151404375832,2.8284271247461903,0.6324555320336759,-349.504,3.7452597875500437,1,2012.0,12.0,17.0
4139,5723,0,743,448,0.0,1722,594,32,365,5,2,576,0,5,732,5.4820712304336165,2.6457513110645907,0.4472135954999579,62.804,3.7452597875500437,1,2014.0,11.0,4.0
13274,2232,0,563,399,0.0,1515,204,121,365,4,7,2064,1,15,22,5.4107974776320376,2.6457513110645907,0.0,62.37,3.7452597875500437,3,2014.0,9.0,26.0
23300,3389,3,1003,589,0.0,796,267,51,365,0,4,3412,2,13,1446,5.915447060684066,1.7320508075688772,0.0,166.32,3.7452597875500437,3,2012.0,8.0,14.0
19036,1944,3,99,28,1.4142135623730951,1993,703,6,365,4,3,2689,2,6,708,6.99021045891833,1.7320508075688772,0.0,10.8,3.7450234647319762,3,2013.0,5.0,30.0
16515,2364,3,433,274,1.4142135623730951,329,715,121,365,4,7,3413,2,13,1435,5.634360939877696,1.4142135623730951,0.0,114.3,3.7445506514843974,2,2014.0,8.0,14.0
46694,4370,3,476,290,1.0,1878,662,53,365,3,5,3441,2,13,1442,6.457005106658288,1.0,0.0,311.7,3.7445506514843974,2,2011.0,7.0,25.0
25986,2609,2,1306,792,0.0,1148,313,52,365,0,11,644,0,5,736,5.10067768403273,1.7320508075688772,0.5196152422706632,37.9431,3.7443141610020367,0,2012.0,8.0,24.0
13351,2328,0,319,213,0.0,1093,204,121,365,4,7,1733,1,10,743,4.480026376180533,3.0,0.31622776601683794,31.887,3.7440776145786985,0,2014.0,6.0,9.0
34785,477,3,1070,639,0.0,331,297,122,177,6,3,664,0,5,797,6.014746408959755,1.4142135623730951,0.5477225575051661,-5.8346,3.7440776145786985,3,2012.0,7.0,2.0
50368,6057,3,821,504,0.0,917,326,97,365,3,5,1543,1,3,88,5.6910349018336985,2.449489742783178,0.0,126.9,3.7440776145786985,1,2013.0,6.0,13.0
4726,6626,3,991,600,0.0,1884,456,72,365,5,7,3382,2,13,1112,5.867713739671807,1.7320508075688772,0.0,59.88,3.7440776145786985,1,2014.0,10.0,3.0
7893,5591,2,639,348,0.0,1066,371,83,365,5,3,2593,2,6,332,5.939962388804619,2.0,0.044721359549995794,63.72064,3.743367639398006,0,2013.0,5.0,17.0
44536,34,3,98,18,1.0,1109,391,3,365,1,0,747,0,9,462,6.001315863158356,2.8284271247461903,0.0,36.24,3.743367639398006,1,2013.0,6.0,5.0
22794,2718,3,1224,767,0.0,1668,325,52,365,0,11,188,0,4,925,6.516046615614017,1.4142135623730951,0.2645751311064591,14.481,3.743130868945852,3,2013.0,6.0,10.0
12971,4660,3,702,422,0.0,879,669,41,365,4,3,2669,2,6,1525,6.788915435100604,1.7320508075688772,0.0,79.74,3.7428940424201746,3,2014.0,7.0,30.0
26541,2566,3,558,337,0.0,797,278,126,365,0,11,799,0,9,499,6.053338975825594,2.23606797749979,0.5196152422706632,17.4315,3.7428940424201746,1,2012.0,6.0,25.0
7331,5664,1,427,259,0.0,2124,308,72,365,5,7,2399,2,6,255,5.961582492626061,2.0,0.044721359549995794,38.024,3.7426571597944074,1,2014.0,11.0,25.0
26079,3549,0,1146,664,1.0,1608,547,5,365,0,9,2066,1,15,981,5.254950469842824,2.8284271247461903,0.31622776601683794,46.512,3.7426571597944074,1,2013.0,5.0,17.0
48342,6045,0,973,586,1.4142135623730951,1953,76,97,365,3,5,3006,2,13,1114,5.161695489005073,1.0,0.0,50.28,3.7426571597944074,0,2013.0,7.0,17.0
6767,5845,0,967,581,0.0,1908,447,72,365,5,7,3385,2,13,381,5.496676301039615,1.4142135623730951,0.0,41.28,3.742420221041966,1,2014.0,4.0,11.0
7720,5107,3,674,413,1.0,724,250,33,365,5,10,1263,1,1,239,6.616386418672361,1.4142135623730951,0.0,14.92,3.742420221041966,2,2012.0,12.0,19.0
32607,672,0,1043,654,0.0,1438,117,122,303,6,12,639,0,5,853,5.091096375777642,1.4142135623730951,0.4472135954999579,-8.0784,3.7419461750506287,0,2013.0,6.0,21.0
8193,5532,3,1062,622,1.0,161,51,24,365,5,10,2485,2,6,241,6.778035811729584,2.23606797749979,0.044721359549995794,314.6418,3.7417090677584683,3,2013.0,12.0,11.0
11951,4709,2,1122,691,0.0,687,713,111,365,4,7,502,0,5,1236,6.051853847120766,3.0,0.7071067811865476,-17.01,3.7417090677584683,1,2014.0,10.0,6.0
2965,6358,3,1283,762,1.0,1722,594,32,365,5,2,3372,2,13,1160,6.082419803438093,2.449489742783178,0.4472135954999579,-38.352,3.7412346844478646,3,2011.0,5.0,18.0
11285,2197,3,1128,717,1.0,1990,698,57,365,4,10,2453,2,6,705,5.921015258417331,1.7320508075688772,0.0,59.4,3.7412346844478646,2,2014.0,9.0,19.0
30919,3882,3,668,408,1.4142135623730951,409,123,82,365,0,9,2136,2,0,1095,6.016352262615761,2.0,0.0,188.16,3.7412346844478646,3,2013.0,6.0,7.0
26244,3963,0,426,258,1.4142135623730951,898,271,23,365,0,8,2144,2,0,1452,4.821248839580179,1.7320508075688772,0.0,20.88,3.740997408376043,0,2014.0,7.0,22.0
8916,6608,3,1145,725,1.0,280,108,4,365,5,10,532,0,5,744,5.195708616862564,1.7320508075688772,0.6324555320336759,-12.024,3.740997408376043,1,2014.0,12.0,15.0
12993,4579,3,75,53,1.0,1746,24,108,365,4,10,450,0,5,822,6.601262726892877,1.4142135623730951,0.4472135954999579,-183.756,3.7407600759909254,3,2013.0,6.0,6.0
21037,4201,2,677,378,1.0,1750,608,23,365,0,8,551,0,5,802,4.459450531638685,1.4142135623730951,0.0,0.84,3.7407600759909254,0,2014.0,4.0,11.0
31280,3481,2,432,266,1.4142135623730951,32,465,5,365,0,9,2813,2,11,561,6.187894444903768,2.449489742783178,0.0,223.38,3.740522687265775,3,2012.0,8.0,27.0
36518,869,2,1010,596,1.4142135623730951,1799,438,122,196,6,3,1277,1,1,79,6.562246334027572,2.6457513110645907,0.0,197.9208,3.740522687265775,3,2014.0,5.0,19.0
12391,2279,2,1220,749,0.0,1957,59,41,365,4,3,2536,2,6,311,5.565822241561,1.0,0.0,46.86,3.7402852421738366,1,2014.0,11.0,7.0
13801,2430,3,951,567,0.0,370,134,38,365,4,3,1995,1,14,1618,6.601148593666668,2.0,0.31622776601683794,130.62,3.7402852421738366,3,2014.0,8.0,5.0
26721,4328,2,532,322,0.0,20,553,51,365,0,4,1596,1,3,87,5.5020742040620565,2.23606797749979,0.0,34.05,3.7402852421738366,1,2014.0,9.0,17.0
44560,2488,3,244,137,1.4142135623730951,278,107,50,365,3,5,3037,2,11,1280,6.428880416447973,1.4142135623730951,0.0,173.16,3.7402852421738366,3,2013.0,8.0,20.0
35461,6560,0,1256,770,1.0,121,164,122,253,6,12,2222,2,0,936,5.136174836791226,2.6457513110645907,0.4472135954999579,-14.7931,3.7398101827824792,0,2014.0,1.0,15.0
39636,951,3,1305,790,1.0,788,117,122,314,6,12,632,0,5,668,6.081542882834553,2.449489742783178,0.4472135954999579,-38.2116,3.7395725684294545,1,2014.0,4.0,14.0
2740,6656,3,816,508,1.0,2124,308,72,365,5,7,1064,0,16,1019,6.001909804969521,1.7320508075688772,0.4472135954999579,-100.8,3.7395725684294545,1,2014.0,3.0,24.0
7111,5832,3,542,335,0.0,1211,585,35,365,5,3,2392,2,6,309,6.267401059746945,1.7320508075688772,0.044721359549995794,225.56568,3.7393348976024297,3,2014.0,11.0,25.0
2886,5620,3,995,594,1.4142135623730951,1066,371,83,365,5,3,51,0,4,1391,6.370722563046972,1.4142135623730951,0.0,93.32,3.7393348976024297,1,2014.0,7.0,24.0
21726,3911,2,931,557,0.0,598,267,51,365,0,4,1920,1,14,596,5.448804199821973,2.0,0.0,30.0,3.7393348976024297,1,2014.0,9.0,15.0
7745,5188,0,782,460,0.0,98,40,27,365,5,2,1751,1,12,683,5.010368591867711,2.8284271247461903,0.0,58.08,3.7390971702745537,0,2012.0,11.0,5.0
29794,2645,3,703,432,1.0,302,547,5,365,0,9,1318,1,1,721,6.3977160126227695,1.4142135623730951,0.6324555320336759,-319.728,3.7390971702745537,3,2012.0,12.0,10.0
32764,295,1,1247,769,1.4142135623730951,866,220,122,71,6,10,2198,2,0,1326,5.548951563524079,2.0,0.4472135954999579,31.996,3.7390971702745537,3,2012.0,5.0,16.0
46251,1196,3,418,246,1.0,303,14,34,365,1,0,3444,2,0,1455,5.762554400899435,2.0,0.0,41.16,3.7390971702745537,2,2013.0,11.0,28.0
8216,5379,0,433,274,1.4142135623730951,1153,403,83,365,5,3,642,0,5,1243,6.15451833354428,2.0,0.0,56.32,3.7390971702745537,3,2013.0,6.0,10.0
2799,4909,3,941,556,1.0,1265,487,72,365,5,7,305,0,4,923,5.619327826448261,1.7320508075688772,0.4472135954999579,72.084,3.738859386418957,2,2011.0,8.0,24.0
11265,4639,3,918,500,1.0,241,31,38,365,4,3,16,0,4,275,5.92607232834093,1.0,0.31622776601683794,-20.76,3.7386215460087504,3,2013.0,5.0,22.0
16251,2359,2,547,317,1.4142135623730951,293,204,121,365,4,7,2987,2,11,1005,6.404070763367513,2.23606797749979,0.0,205.05,3.7386215460087504,3,2014.0,10.0,13.0
19621,4657,3,1178,694,1.4142135623730951,118,79,41,365,4,3,1209,0,16,163,6.436659053069989,1.7320508075688772,0.5916079783099616,-191.8125,3.7386215460087504,3,2014.0,9.0,17.0
39790,319,3,223,178,0.0,1111,666,122,249,6,3,2512,2,6,327,6.175817372811016,1.7320508075688772,0.4472135954999579,161.9919,3.7386215460087504,3,2012.0,10.0,23.0
27689,3759,3,51,30,0.0,267,547,5,365,0,9,389,0,5,1375,6.1694600935309145,2.0,0.31622776601683794,-31.872,3.7383836490170252,3,2013.0,5.0,14.0
38747,817,2,1152,674,1.4142135623730951,808,666,122,232,6,3,632,0,5,668,5.76653815748159,2.23606797749979,0.5477225575051661,-77.333,3.7381456954168546,1,2014.0,9.0,18.0
9501,5601,2,824,489,0.0,257,216,16,365,5,10,2720,2,6,696,5.440597526853581,1.4142135623730951,0.044721359549995794,4.13992,3.7379076851812907,1,2013.0,12.0,26.0
11400,4484,3,1100,721,0.0,582,669,41,365,4,3,82,0,4,914,6.615644748702905,1.4142135623730951,0.31622776601683794,182.226,3.7379076851812907,3,2011.0,11.0,3.0
11683,4698,3,982,614,0.0,1138,397,108,365,4,10,2388,2,6,779,6.072606650224819,1.7320508075688772,0.0,25.92,3.7379076851812907,3,2014.0,12.0,8.0
16127,1373,3,1248,733,0.0,1419,616,57,365,4,10,325,0,4,295,6.44754355219887,2.23606797749979,0.0,132.3,3.7376696182833684,3,2011.0,8.0,27.0
21247,3772,0,1081,651,0.0,1212,702,5,365,0,9,1889,1,14,509,5.733567788458894,2.6457513110645907,0.31622776601683794,17.01,3.7376696182833684,3,2013.0,6.0,10.0
22529,3008,3,1196,720,1.0,1911,672,59,365,0,8,1280,1,1,427,6.205002108276957,1.0,0.0,217.44,3.7376696182833684,1,2011.0,8.0,19.0
11442,4746,3,490,301,1.0,548,196,55,365,4,7,1843,1,14,1338,6.450581000548326,2.449489742783178,0.7071067811865476,-316.17,3.737431494696102,3,2014.0,4.0,25.0
